"","imdbID","r1","r2","r3"
"8314","tt0042006","tt0037932","tt0042664","tt0047878"
"8315","tt1095217","tt1972663","tt0113277","tt0105226"
"8316","tt1259571","tt1325004","tt0385752","tt1673434"
"8317","tt0790712","tt1640548","tt0113107","tt0110322"
"8318","tt1186367","tt0434409","tt1486192","tt0114576"
"8319","tt1337051","tt0116604","tt0054152","tt0106341"
"8320","tt0087866","tt0111094","tt0090713","tt0112346"
"8321","tt1242422","tt0114690","tt1839482","tt3849692"
"8322","tt1139319","tt1003034","tt0023395","tt0127516"
"8323","tt0076297","tt0098194","tt0072281","tt0112302"
"8324","tt0026564","tt0109454","tt0114266","tt0023395"
"8325","tt1543920","tt0403703","tt1054486","tt0213338"
"8326","tt1526300","tt0351283","tt0479952","tt1277953"
"8327","tt0765010","tt0107207","tt0097937","tt0099566"
"8328","tt0804529","tt1549572","tt0435651","tt0112346"
"8329","tt0878804","tt2140373","tt0265662","tt0318974"
"8330","tt0804443","tt0309593","tt1144884","tt0114852"
"8331","tt1247692","tt0119527","tt0110955","tt0119336"
"8332","tt0976238","tt0486946","tt0119137","tt0081353"
"8333","tt0762125","tt0117705","tt0071853","tt0120587"
"8334","tt1175506","tt0120769","tt1704573","tt0112471"
"8335","tt1241325","tt0847817","tt0112646","tt0107472"
"8336","tt1087527","tt0111048","tt0106469","tt0242508"
"8337","tt1315981","tt0114323","tt0117791","tt0118749"
"8338","tt0380510","tt0120737","tt0167260","tt0167261"
"8339","tt1057500","tt0405159","tt0112579","tt0107808"
"8340","tt0780521","tt0097757","tt0091149","tt0103639"
"8341","tt0780511","tt0118158","tt0113729","tt0107616"
"8342","tt0055558","tt0056217","tt0049730","tt0052902"
"8343","tt0913354","tt1135084","tt0120873","tt0120685"
"8344","tt0091276","tt0084516","tt0089489","tt0079844"
"8345","tt0014109","tt0017449","tt0109454","tt0108227"
"8346","tt0119872","tt0067116","tt0105698","tt0098180"
"8347","tt0317171","tt0477731","tt0381668","tt1588895"
"8348","tt1314228","tt0313737","tt0758766","tt2509850"
"8349","tt1068678","tt0139134","tt0114885","tt0113627"
"8350","tt1461312","tt0407384","tt0086756","tt0108906"
"8351","tt0499549","tt0096754","tt0090605","tt0800320"
"8352","tt0875034","tt0397535","tt0203009","tt0299658"
"8353","tt1230414","tt0337741","tt0120783","tt0096463"
"8354","tt0988045","tt1515091","tt1032755","tt1638355"
"8355","tt1263670","tt0097322","tt1206543","tt1355683"
"8356","tt0824758","tt0114272","tt0098356","tt0117247"
"8357","tt1231580","tt0952640","tt0118998","tt0112572"
"8358","tt1086216","tt0108260","tt0250323","tt0387059"
"8359","tt0035860","tt0042053","tt0039204","tt0040823"
"8360","tt1183251","tt0095897","tt0114576","tt0115645"
"8361","tt1242545","tt1924394","tt0279977","tt0100491"
"8362","tt1407050","tt0243508","tt0209322","tt0436058"
"8363","tt0049875","tt0063385","tt0058576","tt0054428"
"8364","tt0058335","tt0057171","tt0054749","tt0054086"
"8365","tt0806203","tt0310357","tt0335121","tt0454919"
"8366","tt0070077","tt0094082","tt0097579","tt0114307"
"8367","tt1226681","tt0116488","tt0023245","tt0016847"
"8368","tt0051028","tt0045162","tt0029047","tt0034522"
"8369","tt0403702","tt0279113","tt1477837","tt0114885"
"8370","tt0433362","tt0339840","tt2397535","tt0090605"
"8371","tt0858433","tt0098180","tt1288403","tt1320253"
"8372","tt1028532","tt0114496","tt0108550","tt0089606"
"8373","tt1216492","tt0086856","tt0338427","tt0110099"
"8374","tt1037705","tt0112819","tt0107554","tt0179074"
"8375","tt1343097","tt1216487","tt1132620","tt2917388"
"8376","tt0068698","tt0080798","tt0047892","tt0069947"
"8377","tt0074686","tt0035160","tt0067803","tt0067445"
"8378","tt1235166","tt0274117","tt0411270","tt2053425"
"8379","tt1503769","tt0181288","tt0379593","tt0117677"
"8380","tt1185431","tt0111709","tt0360201","tt0083449"
"8381","tt1107860","tt0112302","tt0119086","tt0118755"
"8382","tt0271543","tt0108238","tt0117011","tt0118883"
"8383","tt0109739","tt0099512","tt0119068","tt0112499"
"8384","tt0949815","tt0109254","tt0117768","tt0080455"
"8385","tt0028355","tt0026725","tt0036241","tt0031593"
"8386","tt0892767","tt0283003","tt0112722","tt0114369"
"8387","tt1224153","tt2178941","tt0844457","tt0112445"
"8388","tt0068688","tt0071233","tt0114885","tt0113537"
"8389","tt1320082","tt0170705","tt0116790","tt0158371"
"8390","tt0974613","tt0280778","tt0057427","tt0368658"
"8391","tt0463872","tt0211181","tt0250223","tt0116151"
"8392","tt1190539","tt1230385","tt0108181","tt0114690"
"8393","tt0058536","tt0115509","tt0116683","tt0095776"
"8394","tt1266029","tt2322441","tt0109771","tt0110116"
"8395","tt1235448","tt0114852","tt0106452","tt0111003"
"8396","tt0346631","tt0314353","tt0113277","tt0113627"
"8397","tt1187043","tt2338151","tt0112346","tt0114011"
"8398","tt0045808","tt0052126","tt0045152","tt0025164"
"8399","tt0067774","tt0068528","tt0117998","tt0116040"
"8400","tt1038686","tt0822847","tt0114194","tt0114608"
"8401","tt0035616","tt0056059","tt0034167","tt0032599"
"8402","tt0033873","tt0038057","tt0049949","tt0022100"
"8403","tt1187044","tt0105652","tt0070506","tt0116581"
"8404","tt0054176","tt0112642","tt0109813","tt0118114"
"8405","tt0098692","tt0107692","tt0216651","tt0328832"
"8406","tt1244659","tt0114319","tt0091557","tt0077572"
"8407","tt0026246","tt0044863","tt0020697","tt0034175"
"8408","tt0804558","tt0451021","tt1111833","tt0308808"
"8409","tt1185416","tt0110216","tt0120631","tt0124879"
"8410","tt1226273","tt0110678","tt0097125","tt0294357"
"8411","tt1187064","tt0381966","tt0464196","tt0454970"
"8412","tt0026261","tt0023775","tt0030287","tt0042192"
"8413","tt1045772","tt2381941","tt1570728","tt0125664"
"8414","tt0424273","tt0110299","tt0106473","tt0113952"
"8415","tt1278469","tt0120461","tt0102250","tt0103855"
"8416","tt1133993","tt0118002","tt0109758","tt0113117"
"8417","tt1172994","tt0961722","tt1594562","tt2105044"
"8418","tt0027367","tt0029870","tt0028096","tt0029217"
"8419","tt1232776","tt1181614","tt0471030","tt0112714"
"8420","tt0817230","tt0123209","tt0087265","tt1598822"
"8421","tt0780653","tt0113497","tt0110148","tt0115963"
"8422","tt1130884","tt0407887","tt0101540","tt0163988"
"8423","tt1221141","tt0053318","tt0086543","tt0376968"
"8424","tt1235796","tt0104036","tt0091538","tt0172396"
"8425","tt0844330","tt0109454","tt0108227","tt0115600"
"8426","tt1216487","tt1343097","tt1132620","tt2917388"
"8427","tt0814255","tt0241527","tt0295297","tt0104431"
"8428","tt1385867","tt0873886","tt0113749","tt0109445"
"8429","tt1337032","tt0425601","tt0113845","tt0113161"
"8430","tt1139328","tt0109579","tt0071315","tt0142688"
"8431","tt0065611","tt0084865","tt0085891","tt0054698"
"8432","tt0485601","tt1865505","tt0077687","tt0115509"
"8433","tt0064952","tt0061735","tt0055031","tt0059712"
"8434","tt1273678","tt0109813","tt0116705","tt0158622"
"8435","tt1220628","tt0114885","tt0113101","tt0113845"
"8436","tt0037795","tt0039536","tt0038453","tt0046126"
"8437","tt0046429","tt0030643","tt0031514","tt0037674"
"8438","tt1186830","tt0125659","tt0082484","tt0145503"
"8439","tt1220220","tt0090103","tt0387514","tt0112346"
"8440","tt1075419","tt0113277","tt0112819","tt0113972"
"8441","tt1247640","tt0414852","tt0114576","tt0112401"
"8442","tt1352852","tt0379593","tt0308808","tt0300274"
"8443","tt0455407","tt0134847","tt0318649","tt0384537"
"8444","tt0989757","tt0108550","tt0124315","tt0241303"
"8445","tt0808510","tt0304669","tt0452681","tt0112642"
"8446","tt1232790","tt0113952","tt0107472","tt0113270"
"8447","tt0068519","tt0116604","tt0054152","tt0106341"
"8448","tt1087842","tt0120004","tt0134619","tt0133751"
"8449","tt1016301","tt0074287","tt0057427","tt0061075"
"8450","tt1245112","tt1038988","tt1649444","tt0273517"
"8451","tt0961722","tt1172994","tt1594562","tt2105044"
"8452","tt1014759","tt0367594","tt0121164","tt0089791"
"8453","tt0947810","tt0475276","tt0120861","tt0280491"
"8454","tt0914837","tt1220888","tt0203119","tt0247425"
"8455","tt1077262","tt0112767","tt0084589","tt0119250"
"8456","tt1179034","tt0414852","tt0936501","tt2515034"
"8457","tt1319733","tt0243931","tt0436058","tt0108186"
"8458","tt1235124","tt0114057","tt0120710","tt0278500"
"8459","tt1234654","tt2347569","tt0113537","tt0119717"
"8460","tt1210042","tt0139654","tt0120008","tt0211938"
"8461","tt0815236","tt0114885","tt0113819","tt0118002"
"8462","tt1289406","tt0113277","tt0112819","tt0113972"
"8463","tt0768218","tt1723121","tt0402894","tt0118566"
"8464","tt1403981","tt0427969","tt0112346","tt0113347"
"8465","tt0289181","tt0109454","tt0108227","tt0115600"
"8466","tt1140941","tt0200469","tt0117468","tt0112634"
"8467","tt0445939","tt0330634","tt0377749","tt0113690"
"8468","tt1323045","tt1097643","tt0114576","tt0113161"
"8469","tt0033175","tt0034780","tt0033432","tt0029843"
"8470","tt1259781","tt0079833","tt0827737","tt0078187"
"8471","tt1134854","tt0106664","tt0095652","tt0083767"
"8472","tt1386011","tt0308808","tt0300274","tt0184424"
"8473","tt1305583","tt0297037","tt1018785","tt3850214"
"8474","tt1038919","tt0119141","tt0120631","tt0256415"
"8475","tt1151359","tt0184791","tt0266452","tt0252480"
"8476","tt1334510","tt0085809","tt0109934","tt0117677"
"8477","tt0043665","tt0062380","tt0066450","tt0062883"
"8478","tt0038924","tt0046672","tt0039694","tt0044837"
"8479","tt0844457","tt0035896","tt0053580","tt0056264"
"8480","tt1053424","tt0113481","tt0113492","tt0114857"
"8481","tt0071155","tt0079640","tt0076059","tt0098627"
"8482","tt0051435","tt0051459","tt0047162","tt0059399"
"8483","tt0795351","tt1188729","tt0113690","tt0054215"
"8484","tt0765128","tt0301727","tt0117040","tt0112453"
"8485","tt1231587","tt2637294","tt0384793","tt0114614"
"8486","tt1352824","tt0373450","tt0109759","tt0120255"
"8487","tt0016884","tt0019591","tt0026071","tt0028505"
"8488","tt1216496","tt0353969","tt0468492","tt1706620"
"8489","tt0892769","tt0275847","tt1646971","tt0481499"
"8490","tt0486651","tt0059297","tt0058283","tt0074287"
"8491","tt1288403","tt1659343","tt0105698","tt0111438"
"8492","tt0762105","tt0865559","tt0113228","tt0112346"
"8493","tt0827737","tt1259781","tt0078187","tt0079833"
"8494","tt1371630","tt0165078","tt1650453","tt0041719"
"8495","tt1149361","tt0101700","tt0118583","tt0112682"
"8496","tt0800320","tt1646987","tt0800080","tt0293662"
"8497","tt1300159","tt0120004","tt0134619","tt0073747"
"8498","tt1303828","tt0113845","tt0114681","tt0115734"
"8499","tt1319694","tt0116506","tt0120866","tt0102138"
"8500","tt1250777","tt2802144","tt0375912","tt1270798"
"8501","tt0844948","tt1010265","tt0120714","tt0419677"
"8502","tt1010265","tt0371589","tt0844948","tt1614989"
"8503","tt1238291","tt0250258","tt0363163","tt0427392"
"8504","tt1279935","tt0305711","tt0383216","tt2234155"
"8505","tt0077275","tt0113451","tt0067116","tt0269347"
"8506","tt0838247","tt0162661","tt0112643","tt0105665"
"8507","tt1583323","tt0112646","tt0107472","tt0109339"
"8508","tt1390535","tt0116095","tt0119791","tt0160484"
"8509","tt1188113","tt1869716","tt0882977","tt0112749"
"8510","tt1017451","tt0109771","tt0110116","tt0106339"
"8511","tt0218871","tt0108181","tt0290673","tt0114690"
"8512","tt1303889","tt0446750","tt0114134","tt0083851"
"8513","tt0051786","tt0047573","tt0051622","tt0056931"
"8514","tt1269734","tt0114576","tt0112401","tt0113010"
"8515","tt1358383","tt0112646","tt0107472","tt0109339"
"8516","tt1321509","tt0119361","tt0119517","tt0171580"
"8517","tt0862467","tt0396184","tt0117407","tt0780504"
"8518","tt1196141","tt1650043","tt2023453","tt1854564"
"8519","tt0964586","tt1057500","tt0790663","tt2304771"
"8520","tt0033987","tt0035431","tt0040823","tt0032194"
"8521","tt0045589","tt0054692","tt0056023","tt0035942"
"8522","tt1226236","tt1714915","tt0114885","tt0113627"
"8523","tt0445953","tt0117002","tt0107206","tt0087553"
"8524","tt0092580","tt0073440","tt0089343","tt0110907"
"8525","tt0078269","tt0070334","tt0116260","tt0113451"
"8526","tt1379182","tt0056443","tt0059646","tt0053318"
"8527","tt1259574","tt1259573","tt0022100","tt0112769"
"8528","tt1260581","tt0022100","tt0112769","tt0290673"
"8529","tt0996435","tt0478044","tt0119250","tt0199683"
"8530","tt1217243","tt0478044","tt0996435","tt0119250"
"8531","tt1259573","tt0150915","tt1259574","tt0022100"
"8532","tt0480255","tt1657507","tt0113957","tt0109444"
"8533","tt1294226","tt0415965","tt0114319","tt0113419"
"8534","tt0085318","tt0113277","tt0112819","tt0113972"
"8535","tt1336617","tt0923600","tt1588334","tt0114113"
"8536","tt1467304","tt1530509","tt0116367","tt0117002"
"8537","tt0068264","tt0077766","tt0070895","tt0069005"
"8538","tt1587707","tt0109508","tt0236388","tt0092948"
"8539","tt0029310","tt0030341","tt0045966","tt0037365"
"8540","tt0032842","tt0041959","tt0054152","tt0039677"
"8541","tt0970452","tt0091203","tt0144964","tt0084749"
"8542","tt0033405","tt0032762","tt0056937","tt0024481"
"8543","tt1228705","tt0371746","tt1300854","tt0409847"
"8544","tt1483831","tt0114279","tt0113107","tt0111579"
"8545","tt0037832","tt0037101","tt0040723","tt0039335"
"8546","tt0081846","tt0098769","tt3838978","tt0086756"
"8547","tt1392197","tt0184894","tt0284490","tt0427229"
"8548","tt1470023","tt1225822","tt1478338","tt2097307"
"8549","tt0324242","tt0365376","tt0913968","tt0901487"
"8550","tt0090206","tt0113228","tt0112346","tt0112896"
"8551","tt1329454","tt0286635","tt0250638","tt0434008"
"8552","tt0110524","tt0363226","tt0478044","tt0103704"
"8553","tt1219836","tt0431197","tt0124198","tt0390022"
"8554","tt0064777","tt0351817","tt0099014","tt0079579"
"8555","tt0808285","tt0351461","tt0118966","tt0099768"
"8556","tt0381940","tt1498878","tt0114746","tt0070723"
"8557","tt1179056","tt0113690","tt0054215","tt0082418"
"8558","tt1341167","tt0114681","tt0115734","tt0109093"
"8559","tt1111890","tt1637687","tt0058450","tt0111797"
"8560","tt1241338","tt0112556","tt0113756","tt0105652"
"8561","tt1132623","tt0093105","tt0101516","tt0109635"
"8562","tt1379177","tt2364841","tt0114576","tt0113161"
"8563","tt0118528","tt0113451","tt0109305","tt0067116"
"8564","tt0955308","tt1528100","tt0118158","tt0172495"
"8565","tt1368116","tt1899353","tt2265171","tt2450186"
"8566","tt0460435","tt0113690","tt0110604","tt0113303"
"8567","tt0045070","tt0035966","tt0038057","tt0044502"
"8568","tt0821442","tt0120714","tt0419677","tt0337573"
"8569","tt1480660","tt0347246","tt0401233","tt0113568"
"8570","tt1331307","tt0116095","tt0119791","tt0160484"
"8571","tt1196204","tt1058017","tt1815899","tt2278388"
"8572","tt1120985","tt1817273","tt0179116","tt0114885"
"8573","tt1103153","tt0250494","tt0335559","tt1142988"
"8574","tt1462758","tt1748179","tt0109579","tt0106918"
"8575","tt0473075","tt0330373","tt0316654","tt0462396"
"8576","tt0878835","tt0118113","tt0436331","tt0258273"
"8577","tt1425257","tt0108148","tt0120036","tt0119815"
"8578","tt0397612","tt0439784","tt0993779","tt1815899"
"8579","tt0439784","tt0397612","tt0993779","tt1815899"
"8580","tt1261945","tt1000774","tt0858479","tt0114885"
"8581","tt1226229","tt0800039","tt2004420","tt1195478"
"8582","tt0914863","tt0865554","tt0252299","tt0145547"
"8583","tt0085234","tt0097607","tt0109579","tt0094964"
"8584","tt0028203","tt0026266","tt0024264","tt0041090"
"8585","tt1546036","tt0385690","tt0113568","tt0056923"
"8586","tt1212436","tt0209475","tt0252076","tt0358135"
"8587","tt1017460","tt0123755","tt0284978","tt0298482"
"8588","tt0104008","tt0239234","tt0823240","tt0114266"
"8589","tt0059362","tt0061789","tt0060438","tt0058182"
"8590","tt0892318","tt0271219","tt0901476","tt0337563"
"8591","tt1498870","tt0114885","tt0113101","tt0113845"
"8592","tt1258197","tt0112714","tt0041959","tt0034248"
"8593","tt0082088","tt0090636","tt0120274","tt0210717"
"8594","tt0043660","tt0051758","tt0053133","tt0036733"
"8595","tt0887745","tt0105652","tt0070506","tt0116581"
"8596","tt0050347","tt0055278","tt0057163","tt0100680"
"8597","tt1075747","tt0190524","tt0283644","tt0092085"
"8598","tt0429493","tt1601913","tt0112760","tt0111301"
"8599","tt0056017","tt0045152","tt0041716","tt0064418"
"8600","tt0435761","tt0120363","tt0198781","tt0266543"
"8601","tt1568150","tt0109508","tt0109707","tt0119951"
"8602","tt0041327","tt0035238","tt0033238","tt0041594"
"8603","tt0993779","tt0397612","tt0439784","tt1815899"
"8604","tt1399683","tt1045658","tt1247690","tt0114885"
"8605","tt1135095","tt1216491","tt0091064","tt0090917"
"8606","tt0073349","tt0046672","tt0066473","tt0080948"
"8607","tt0892791","tt0413267","tt0126029","tt0298148"
"8608","tt0954947","tt0116722","tt0120490","tt0171865"
"8609","tt1179794","tt0120148","tt0120772","tt0120601"
"8610","tt0019591","tt0016884","tt0026071","tt0023495"
"8611","tt0813980","tt0110997","tt0109493","tt0106977"
"8612","tt1144539","tt0114787","tt0082206","tt0061495"
"8613","tt0381131","tt0093913","tt2061756","tt0117002"
"8614","tt1117646","tt0114279","tt0111709","tt0083693"
"8615","tt0030865","tt0032811","tt0033105","tt0022879"
"8616","tt1325004","tt1259571","tt1673434","tt1099212"
"8617","tt1294213","tt0211465","tt0120722","tt0098621"
"8618","tt1355623","tt0194314","tt0243255","tt0094596"
"8619","tt1157685","tt0112646","tt0107472","tt0109339"
"8620","tt0938283","tt1815862","tt0113820","tt0120389"
"8621","tt0070959","tt0119592","tt0065234","tt0100211"
"8622","tt0042039","tt0037008","tt0037691","tt0043132"
"8623","tt0057982","tt0062155","tt0060814","tt0879843"
"8624","tt0076210","tt0074751","tt0077394","tt0080736"
"8625","tt0052708","tt0051404","tt0112769","tt0322289"
"8626","tt0068669","tt0099703","tt0118064","tt0104412"
"8627","tt1308667","tt0158983","tt0372588","tt0124819"
"8628","tt1424381","tt0116225","tt0079501","tt0082694"
"8629","tt1323594","tt1690953","tt1482459","tt2293640"
"8630","tt1375666","tt1345836","tt0482571","tt0372784"
"8631","tt1375670","tt2191701","tt0762107","tt0116483"
"8632","tt0963966","tt0368891","tt0465234","tt0106611"
"8633","tt1013743","tt0035423","tt1430132","tt0113280"
"8634","tt0446750","tt1303889","tt0083851","tt0092929"
"8635","tt1155076","tt0313911","tt0110657","tt0087538"
"8636","tt0842926","tt0139362","tt0298408","tt2172584"
"8637","tt1273235","tt0112643","tt0077355","tt0162661"
"8638","tt1569923","tt0329717","tt0233298","tt0902272"
"8639","tt0944835","tt0109444","tt0145681","tt0120053"
"8640","tt1396557","tt0109508","tt0107472","tt0113270"
"8641","tt0050271","tt0049414","tt0039926","tt0049406"
"8642","tt0485947","tt0116581","tt0160338","tt0097435"
"8643","tt0063443","tt0050212","tt0074452","tt0073901"
"8644","tt0034780","tt0033175","tt0033874","tt0033432"
"8645","tt0427152","tt0118655","tt0145660","tt0212338"
"8646","tt1277728","tt0114787","tt0082206","tt0061495"
"8647","tt0102583","tt0114702","tt0174268","tt0096280"
"8648","tt0067820","tt0125664","tt0117318","tt0073486"
"8649","tt0497539","tt0112750","tt0330802","tt0844948"
"8650","tt0078915","tt0064806","tt0082679","tt0060345"
