"id","imdbID","Title","Year","imdbRating","imdbVotes","Rated","Runtime","genres","r1","r2","r3"
"9144","tt1704619","Tabloid","2010",7.1,"4953","R","87 min","Documentary","tt0096257","tt0119107","tt0192335"
"9145","tt0497329","Behind Enemy Lines II: Axis of Evil","2006",4.5,"4822","R","96 min","Action|Thriller|War","tt0114576","tt0112401","tt0112819"
"9146","tt1509767","The Three Musketeers","2011",5.8,"87095","PG-13","110 min","Action|Adventure","tt0113855","tt0370263","tt1220634"
"9147","tt1637688","In Time","2011",6.7,"294964","PG-13","109 min","Crime|Sci-Fi|Thriller","tt0119177","tt0116839","tt0117688"
"9148","tt1438216","Oranges and Sunshine","2010",7.1,"3719","R","105 min","Drama","tt0113987","tt0114272","tt0113828"
"9149","tt1233192","Brighton Rock","2010",5.8,"4909","R","111 min","Crime|Drama|Thriller","tt0285861","tt0116260","tt0113451"
"9150","tt0466893","Margaret","2011",6.5,"11781","R","150 min","Drama","tt0203230","tt0107822","tt0120613"
"9151","tt1692486","Carnage","2011",7.2,"93804","R","80 min","Comedy|Drama","tt0109579","tt0104779","tt0071315"
"9152","tt1436568","Assassination Games","2011",6.2,"13341","R","101 min","Action|Thriller","tt0114576","tt0120724","tt0105698"
"9153","tt1615147","Margin Call","2011",7.1,"90498","R","107 min","Drama|Thriller","tt2937898","tt0114069","tt0117913"
"9154","tt1661420","Polisse","2011",7.3,"10430","NOT RATED","127 min","Crime|Drama","tt0113247","tt0082206","tt0033870"
"9155","tt1634122","Johnny English Reborn","2011",6.3,"87856","PG","101 min","Adventure|Comedy|Thriller","tt0278500","tt0274166","tt0110478"
"9156","tt1600195","Abduction","2011",5,"63751","PG-13","106 min","Action|Drama|Mystery|Thriller","tt0322259","tt0162650","tt0120036"
"9157","tt1440345","This Must Be the Place","2011",6.7,"25401","R","118 min","Crime|Drama|Thriller","tt0119336","tt0083929","tt0486674"
"9158","tt1723811","Shame","2011",7.3,"141094","NC-17","101 min","Drama","tt0986233","tt2024544","tt0114436"
"9159","tt1143148","Nora's Will","2008",7.2,"794","N/A","92 min","Comedy|Drama","tt0105652","tt0070506","tt0116581"
"9160","tt0770703","What's Your Number?","2011",6,"57330","R","106 min","Comedy|Romance","tt0284837","tt0402850","tt0810922"
"9161","tt1462041","Dream House","2011",5.9,"45094","PG-13","92 min","Drama|Mystery|Thriller","tt0099566","tt0298845","tt0765010"
"9162","tt1715802","How to Die in Oregon","2011",8.3,"1543","N/A","107 min","Documentary|Drama","tt0195753","tt1613092","tt0318202"
"9163","tt1614989","Headhunters","2011",7.6,"77580","R","100 min","Action|Crime|Thriller","tt1010265","tt0371589","tt2084970"
"9164","tt1672723","Batman: Year One","2011",7.4,"19370","PG-13","64 min","Action|Animation|Crime","tt1494772","tt1384590","tt1398941"
"9165","tt1308138","Mulan: Rise of a Warrior","2009",6.8,"3951","N/A","114 min","Action|Adventure|Drama|Romance","tt0059399","tt0291032","tt0109454"
"9166","tt1586752","Machine Gun Preacher","2011",6.8,"51991","R","129 min","Action|Crime","tt0285742","tt0308644","tt0326208"
"9167","tt1521197","Anonymous","2011",6.9,"33892","PG-13","130 min","Drama","tt2334879","tt0120685","tt0187393"
"9168","tt0448694","Puss in Boots","2011",6.7,"111018","PG","90 min","Adventure|Animation|Comedy|Fantasy|IMAX","tt0413267","tt0129167","tt0106364"
"9169","tt0471042","Tower Heist","2011",6.2,"107992","PG-13","104 min","Action|Comedy|Crime","tt0120812","tt0266915","tt0367479"
"9170","tt1616195","J. Edgar","2011",6.6,"100300","R","137 min","Drama","tt0118548","tt0119668","tt0139668"
"9171","tt1646980","The Double","2011",5.9,"23091","PG-13","98 min","Action|Crime|Drama|Mystery|Thriller","tt0113957","tt0109444","tt0120769"
"9172","tt0983193","The Adventures of Tintin","2011",7.4,"173461","PG","107 min","Action|Animation|Mystery|IMAX","tt0082971","tt0087469","tt0097576"
"9173","tt1535612","The Son of No One","2011",5.1,"14045","R","90 min","Action|Crime|Thriller","tt0473488","tt0118887","tt0078718"
"9174","tt1368491","Undertow","2009",7.8,"4850","N/A","97 min","Drama|Romance","tt0109454","tt0108227","tt0115600"
"9175","tt1847731","Tomboy","2011",7.4,"12359","NOT RATED","82 min","Drama","tt0869977","tt3655522","tt0112714"
"9176","tt0036716","Cobra Woman","1944",5.9,"696","APPROVED","71 min","Adventure|Drama","tt0041430","tt0044517","tt0038975"
"9177","tt1113829","George Harrison: Living in the Material World","2011",8.2,"6559","N/A","208 min","Documentary","tt0095360","tt0367555","tt0893382"
"9178","tt0970179","Hugo","2011",7.6,"239990","PG","126 min","Children|Drama|Mystery","tt0106226","tt0097965","tt0085794"
"9179","tt1562568","Higher Ground","2011",6.3,"2567","R","109 min","Drama","tt0246592","tt0404390","tt0808331"
"9180","tt1674784","Trespass","2011",5.3,"33513","R","91 min","Crime|Drama|Thriller","tt0117913","tt0134273","tt0106856"
"9181","tt1253864","Immortals","2011",6.1,"135578","R","110 min","Action|Drama|Fantasy","tt0460791","tt0109506","tt0107286"
"9182","tt0810913","Jack and Jill","2011",3.4,"58633","PG","91 min","Comedy","tt0116483","tt0142342","tt0100419"
"9183","tt1325014","The People vs. George Lucas","2010",6.7,"3557","NOT RATED","93 min","Documentary","tt2481248","tt0083281","tt0085474"
"9184","tt1748197","Setup","2011",4.4,"17856","R","85 min","Action|Crime|Drama","tt0116830","tt0120749","tt0202677"
"9185","tt1660379","House of Tolerance","2011",6.8,"4336","NOT RATED","122 min","Drama","tt0112714","tt0113247","tt0110882"
"9186","tt1700844","The Deep Blue Sea","2011",6.3,"11186","R","98 min","Drama|Romance","tt0200720","tt0113952","tt0145503"
"9187","tt1712159","11-11-11","2011",4,"10945","PG-13","90 min","Horror|Thriller","tt0432348","tt0489270","tt0890870"
"9188","tt1972663","Into the Abyss","2011",7.3,"12124","PG-13","107 min","Documentary","tt0145046","tt0427312","tt0462504"
"9189","tt1736633","Oslo, August 31st","2011",7.7,"12995","NOT RATED","95 min","Drama","tt0112714","tt0113247","tt0110882"
"9190","tt1637687","I Want to Be a Soldier","2010",5.9,"611","N/A","100 min","Drama","tt1111890","tt0110299","tt0106473"
"9191","tt1719071","Another Happy Day","2011",6,"3187","R","119 min","Drama","tt0117765","tt0090583","tt1285309"
"9192","tt0067119","Fright","1971",5.8,"823","PG","87 min","Crime|Horror|Thriller","tt0089009","tt0064505","tt0115676"
"9193","tt0048806","Wichita","1955",6.9,"964","APPROVED","81 min","Action|Romance|Western","tt0034587","tt0056943","tt0036027"
"9194","tt1181614","Wuthering Heights","2011",6.1,"6853","NOT RATED","129 min","Drama","tt1232776","tt0471030","tt0061495"
"9195","tt0070078","From Beyond the Grave","1974",6.8,"2214","PG","97 min","Horror","tt0074157","tt0073260","tt0076759"
"9196","tt1033575","The Descendants","2011",7.3,"202227","R","115 min","Comedy|Drama","tt0115906","tt0126886","tt0257360"
"9197","tt1758692","Like Crazy","2011",6.7,"44637","PG-13","90 min","Drama|Romance","tt2980516","tt0112346","tt0113347"
"9198","tt1204342","The Muppets","2011",7.2,"74124","PG","103 min","Children|Comedy|Musical","tt1320261","tt0116151","tt0113538"
"9199","tt1324999","The Twilight Saga: Breaking Dawn - Part 1","2011",4.9,"178517","PG-13","117 min","Adventure|Drama|Fantasy|Romance","tt1673434","tt0443489","tt1099212"
"9200","tt1568911","War Horse","2011",7.2,"113727","PG-13","146 min","Drama|War","tt0120815","tt0088939","tt0092965"
"9201","tt0376136","The Rum Diary","2011",6.2,"85432","R","120 min","Comedy|Drama|Thriller","tt0094336","tt0104549","tt0097531"
"9202","tt1655420","My Week with Marilyn","2011",7,"70581","R","99 min","Drama","tt2404425","tt0113987","tt0112641"
"9203","tt0031973","Stanley and Livingstone","1939",7.2,"923","APPROVED","101 min","Adventure|Drama","tt0052027","tt0045162","tt0034522"
"9204","tt1181795","Bunraku","2010",6.2,"16402","R","124 min","Action|Drama|Fantasy","tt0109506","tt0118929","tt0267287"
"9205","tt1668200","Sarah's Key","2010",7.5,"12559","PG-13","111 min","Drama","tt1568911","tt0109823","tt0116209"
"9206","tt0477302","Extremely Loud & Incredibly Close","2011",6.9,"79144","PG-13","129 min","Drama","tt0274558","tt0249462","tt0477071"
"9207","tt0371552","Asterix and the Vikings","2006",6,"7961","N/A","78 min","Adventure|Animation|Children|Comedy|Fantasy","tt0090667","tt0114709","tt0113198"
"9208","tt1787797","Sing Your Song","2011",7.5,"363","NOT RATED","103 min","Documentary","tt4284010","tt0088178","tt0236216"
"9209","tt0035258","Rings on Her Fingers","1942",6.7,"359","APPROVED","86 min","Comedy|Romance","tt0050972","tt0032762","tt0031377"
"9210","tt1640548","Rampart","2011",5.8,"19248","R","108 min","Action|Crime|Drama|Thriller","tt0790712","tt0110632","tt0120782"
"9211","tt1430607","Arthur Christmas","2011",7.1,"34939","PG","97 min","Animation|Children|Comedy|Drama","tt0120762","tt0164912","tt0243585"
"9212","tt1911600","Miss Bala","2011",6.5,"6866","R","113 min","Action|Adventure|Drama|Thriller","tt0116260","tt0113451","tt0114666"
"9213","tt1541160","Flypaper","2011",6.4,"26090","N/A","87 min","Comedy|Crime","tt0164912","tt0243585","tt0338094"
"9214","tt1308729","Bullet to the Head","2012",5.7,"38557","R","92 min","Action|Crime|Film-Noir","tt0116830","tt0092997","tt0095963"
"9215","tt1764651","The Expendables 2","2012",6.7,"242183","R","103 min","Action|Adventure","tt1320253","tt0472399","tt0118880"
"9216","tt1392170","The Hunger Games","2012",7.3,"687590","PG-13","142 min","Action|Adventure|Drama|Sci-Fi|Thriller","tt0120789","tt0329575","tt0096754"
"9217","tt1216520","Womb","2010",6.4,"9562","UNRATED","111 min","Drama|Romance|Sci-Fi","tt1439572","tt0058450","tt0111797"
"9218","tt1345836","The Dark Knight Rises","2012",8.5,"1098949","PG-13","164 min","Action|Adventure|Crime|IMAX","tt1375666","tt0372784","tt0468569"
"9219","tt1194173","The Bourne Legacy","2012",6.7,"222278","PG-13","135 min","Action|Adventure|Drama|Thriller|IMAX","tt1135487","tt1229238","tt2381249"
"9220","tt1691920","I Melt with You","2011",6,"4917","R","129 min","Drama","tt0137363","tt0265349","tt0090060"
"9221","tt1515091","Sherlock Holmes: A Game of Shadows","2011",7.5,"329959","PG-13","129 min","Action|Adventure|Comedy|Crime|Mystery|Thriller","tt0988045","tt1638355","tt0365686"
"9222","tt1372686","Coriolanus","2011",6.2,"26399","R","123 min","Drama|Thriller","tt1700845","tt0116209","tt0160797"
"9223","tt1625346","Young Adult","2011",6.3,"63680","R","94 min","Comedy|Drama","tt0427944","tt0467406","tt1193138"
"9224","tt1598822","New Year's Eve","2011",5.6,"65312","PG-13","113 min","Comedy|Romance","tt0123209","tt0087265","tt0101912"
"9225","tt1229238","Mission: Impossible - Ghost Protocol","2011",7.4,"355628","PG-13","133 min","Action|Adventure|Thriller|IMAX","tt2381249","tt0117060","tt0129167"
"9226","tt1389137","We Bought a Zoo","2011",7.1,"108100","PG","124 min","Comedy|Drama","tt0116695","tt0098258","tt0105415"
"9227","tt1568346","The Girl with the Dragon Tattoo","2011",7.8,"322176","R","158 min","Drama|Thriller","tt0114369","tt2267998","tt0119174"
"9228","tt1093357","The Darkest Hour","2011",4.9,"48612","PG-13","89 min","Action|Horror|Sci-Fi|Thriller","tt0458367","tt0113957","tt0109444"
"9229","tt1602098","Albert Nobbs","2011",6.6,"19267","R","113 min","Drama","tt0210358","tt1121977","tt0449487"
"9230","tt1512685","Julia's Eyes","2010",6.6,"21018","NOT RATED","118 min","Horror|Thriller","tt0440803","tt0896927","tt1977895"
"9231","tt1634121","Intruders","2011",5.4,"17207","R","100 min","Horror|Thriller","tt0220580","tt0463854","tt0113303"
"9232","tt0040695","Pitfall","1948",7.2,"1339","NOT RATED","86 min","Film-Noir","tt0046878","tt0045897","tt0045555"
"9233","tt1714209","In the Land of Blood and Honey","2011",4.3,"31217","R","127 min","Drama|Romance|War","tt0113107","tt0110322","tt0117093"
"9234","tt0029675","The Toast of New York","1937",6.5,"712","APPROVED","109 min","Comedy|Drama|War","tt0037576","tt0031951","tt0033712"
"9235","tt1682246","Girl Walks Into a Bar","2011",5.8,"4302","R","80 min","Comedy|Drama|Fantasy","tt0389328","tt0114885","tt0114681"
"9236","tt1233334","Pariah","2011",7.2,"3897","R","86 min","Drama","tt3704352","tt0114885","tt0113277"
"9237","tt1560985","The Devil Inside","2012",4.2,"30135","R","83 min","Horror|Thriller","tt0441796","tt0116367","tt0117002"
"9238","tt1524137","Contraband","2012",6.5,"100630","R","109 min","Action|Crime|Drama|Thriller","tt1272878","tt0142192","tt0430105"
"9239","tt1235830","Chico & Rita","2010",7.2,"6590","NOT RATED","94 min","Animation|Musical|Romance","tt0118001","tt0103791","tt0040725"
"9240","tt1007029","The Iron Lady","2011",6.4,"80141","PG-13","105 min","Drama","tt0113463","tt0119485","tt0093389"
"9241","tt1925421","Elena","2011",7.3,"8010","NOT RATED","109 min","Drama","tt2802154","tt0376968","tt0112714"
"9242","tt1336006","The Revenant","2009",6.4,"9254","R","117 min","Comedy|Horror","tt0114825","tt0109592","tt0116365"
"9243","tt1324055","The Mill and the Cross","2011",6.9,"2858","N/A","92 min","Drama","tt0109454","tt0110246","tt0055850"
"9244","tt0081280","One-Trick Pony","1980",5.8,"460","R","98 min","Drama","tt0115847","tt0091024","tt0095050"
"9245","tt1496025","Underworld: Awakening","2012",6.4,"114111","R","88 min","Action|Fantasy|Horror|IMAX","tt1179069","tt0114194","tt0114608"
"9246","tt1601913","The Grey","2011",6.8,"198844","R","117 min","Action|Drama","tt0475394","tt0429493","tt0272207"
"9247","tt1568338","Man on a Ledge","2012",6.6,"122455","PG-13","102 min","Crime|Thriller","tt0117688","tt0120873","tt0187078"
"9248","tt1506999","Haywire","2011",5.8,"71547","R","93 min","Action|Thriller","tt2053463","tt0114788","tt0181865"
"9249","tt0896872","The Whistleblower","2010",7.2,"23621","R","112 min","Drama|Thriller","tt0118996","tt0326208","tt0421054"
"9250","tt1530509","The Human Centipede II (Full Sequence)","2011",3.9,"26064","NOT RATED","91 min","Horror","tt1467304","tt0051418","tt0026138"
"9251","tt0062767","Buona Sera, Mrs. Campbell","1968",6.8,"1027","M","108 min","Comedy","tt0070819","tt0049096","tt0047152"
"9252","tt1650407","Turn Me On, Dammit!","2011",6.4,"7456","UNRATED","76 min","Comedy","tt0111797","tt0107653","tt0107315"
"9253","tt0081793","Christmas Evil","1980",5.1,"2735","R","100 min","Horror|Thriller","tt0094761","tt1179069","tt0113690"
"9254","tt1772240","Apollo 18","2011",5.2,"46538","PG-13","86 min","Horror|Sci-Fi|Thriller","tt0298130","tt0120004","tt0116654"
"9255","tt1214962","Seeking Justice","2011",6.2,"38191","R","105 min","Action|Drama|Thriller","tt0093640","tt0105813","tt0200465"
"9256","tt0419358","The Poseidon Adventure","2005",4.3,"2673","NOT RATED","174 min","Action|Adventure|Drama","tt0040897","tt0029081","tt0047086"
"9257","tt0485985","Red Tails","2012",5.9,"28364","PG-13","125 min","Action|Adventure|Drama|War","tt0117998","tt0116040","tt0102798"
"9258","tt1417075","In Darkness","2011",7.3,"7815","R","145 min","Drama","tt0099776","tt0114702","tt0174268"
"9259","tt1410063","The Flowers of War","2011",7.6,"37667","R","146 min","Drama|War","tt0115012","tt0110081","tt0093206"
"9260","tt1675434","The Intouchables","2011",8.6,"478566","R","112 min","Comedy|Drama","tt0109707","tt0119951","tt0151568"
"9261","tt1598828","One for the Money","2012",5.3,"33408","PG-13","91 min","Action|Comedy|Crime","tt1408253","tt0110475","tt0106292"
"9262","tt1594562","The Innkeepers","2011",5.5,"26707","R","101 min","Horror|Thriller","tt1172994","tt0961722","tt2105044"
"9263","tt1703199","Grave Encounters","2011",6.1,"39225","NOT RATED","92 min","Horror","tt0051418","tt0026138","tt0054167"
"9264","tt1123373","Detective Dee: Mystery of the Phantom Flame","2010",6.6,"8087","PG-13","119 min","Action|Crime|Mystery","tt0105399","tt0103285","tt0105839"
"9265","tt1706593","Chronicle","2012",7.1,"199592","PG-13","84 min","Action|Sci-Fi|Thriller","tt1502712","tt0119177","tt0286106"
"9266","tt1596365","The Woman in Black","2012",6.4,"136447","PG-13","95 min","Drama|Horror|Thriller","tt0161081","tt0397044","tt1020530"
"9267","tt1658851","Toast","2010",6.7,"6679","N/A","96 min","Comedy|Drama","tt0390245","tt0024473","tt0110877"
"9268","tt1605769","The Monk","2011",5.8,"2996","R","101 min","Drama|Mystery|Thriller","tt0216800","tt0415932","tt0109579"
"9269","tt1599348","Safe House","2012",6.8,"162848","R","115 min","Action|Crime|Mystery|Thriller","tt1291652","tt1014763","tt0112857"
"9270","tt1606389","The Vow","2012",6.8,"140828","PG-13","104 min","Drama|Romance","tt0758751","tt0109306","tt0119314"
"9271","tt2112999","Louis C.K.: Live at the Beacon Theater","2011",8.4,"5514","N/A","63 min","Comedy","tt1421373","tt1190722","tt2510998"
"9272","tt2011971","Monsieur Lazhar","2011",7.5,"15531","PG-13","94 min","Children|Comedy|Drama","tt2652092","tt0112346","tt0114011"
"9273","tt1996264","For a Good Time, Call...","2012",6,"13031","R","85 min","Comedy|Drama|Romance","tt0348333","tt0425055","tt1133993"
"9274","tt1509130","Janie Jones","2010",6.7,"1838","N/A","114 min","Drama|Musical","tt1540741","tt0108328","tt0113731"
"9275","tt1439572","Perfect Sense","2011",7.1,"40231","R","92 min","Drama|Romance|Sci-Fi","tt0348505","tt1186370","tt0289635"
"9276","tt0795441","Winter in Wartime","2008",7.1,"8905","R","103 min","Drama|War","tt0111579","tt0097441","tt0087553"
"9277","tt1703148","The Hunter","2011",6.8,"29540","R","100 min","Drama","tt0082096","tt0164085","tt0068473"
"9278","tt1071875","Ghost Rider: Spirit of Vengeance","2011",4.3,"85502","PG-13","96 min","Action|Fantasy|Thriller","tt0479884","tt1034032","tt1121931"
"9279","tt0409011","Love Wrecked","2005",4.9,"11515","PG-13","87 min","Comedy|Romance","tt0094744","tt0077631","tt0104437"
"9280","tt2033193","A Very Potter Musical","2009",8.9,"1928","E","166 min","Comedy|Musical","tt2040264","tt0107977","tt0116707"
"9281","tt2040264","A Very Potter Sequel","2010",8.8,"1117","N/A","213 min","Comedy|Musical","tt2033193","tt0059287","tt0243759"
"9282","tt0041430","The Great Sinner","1949",6.6,"629","APPROVED","110 min","Drama","tt0038669","tt0036716","tt0045162"
"9283","tt0098769","The Civil War","1990",9.5,"4942","N/A","680 min","Documentary|War","tt0075572","tt0120570","tt0081846"
"9284","tt1720182","October Baby","2011",6.7,"5987","PG-13","107 min","Drama","tt0112346","tt0114168","tt0114011"
"9285","tt1653911","Mozart's Sister","2010",6.4,"1176","N/A","120 min","Drama|Romance","tt0108328","tt0103110","tt0109771"
"9286","tt1805297","The Women on the 6th Floor","2010",7.1,"7513","N/A","102 min","Comedy","tt0112556","tt0113756","tt0105652"
"9287","tt1530983","Red Hill","2010",6.4,"7074","R","95 min","Crime|Thriller|Western","tt2333784","tt0114214","tt0338188"
"9288","tt1838544","Gone","2012",5.9,"33921","PG-13","94 min","Drama|Thriller","tt0167404","tt0120620","tt0163676"
"9289","tt1636826","Project X","2012",6.7,"153813","R","88 min","Comedy","tt3316948","tt0113845","tt0113161"
